r,rep,bucket_id,degree_low_inclusive,degree_high_exclusive,num_nodes,mass,sqrt_mass,sketch_dim,test_matrix_entry_std
40,4,7,64,128,3,217.0,14.730919862656235,4,0.5
40,4,8,128,256,1,168.0,12.96148139681572,3,0.5773502691896258
40,5,1,1,2,354,354.0,18.81488772222678,4,0.5
40,5,2,2,4,1070,2665.0,51.62363799656123,9,0.3333333333333333
40,5,3,4,8,859,4210.0,64.88451279003334,11,0.30151134457776363
40,5,4,8,16,155,1534.0,39.16631205513228,7,0.3779644730092272
40,5,5,16,32,35,697.0,26.40075756488817,5,0.4472135954999579
40,5,6,32,64,8,293.0,17.11724276862369,4,0.5
40,5,7,64,128,3,217.0,14.730919862656235,4,0.5
40,5,8,128,256,1,168.0,12.96148139681572,3,0.5773502691896258
40,6,1,1,2,354,354.0,18.81488772222678,4,0.5
40,6,2,2,4,1070,2665.0,51.62363799656123,9,0.3333333333333333
40,6,3,4,8,859,4210.0,64.88451279003334,11,0.30151134457776363
40,6,4,8,16,155,1534.0,39.16631205513228,7,0.3779644730092272
40,6,5,16,32,35,697.0,26.40075756488817,5,0.4472135954999579
40,6,6,32,64,8,293.0,17.11724276862369,4,0.5
40,6,7,64,128,3,217.0,14.730919862656235,4,0.5
40,6,8,128,256,1,168.0,12.96148139681572,3,0.5773502691896258
40,7,1,1,2,354,354.0,18.81488772222678,4,0.5
40,7,2,2,4,1070,2665.0,51.62363799656123,9,0.3333333333333333
40,7,3,4,8,859,4210.0,64.88451279003334,11,0.30151134457776363
40,7,4,8,16,155,1534.0,39.16631205513228,7,0.3779644730092272
40,7,5,16,32,35,697.0,26.40075756488817,5,0.4472135954999579
40,7,6,32,64,8,293.0,17.11724276862369,4,0.5
40,7,7,64,128,3,217.0,14.730919862656235,4,0.5
40,7,8,128,256,1,168.0,12.96148139681572,3,0.5773502691896258
40,8,1,1,2,354,354.0,18.81488772222678,4,0.5
40,8,2,2,4,1070,2665.0,51.62363799656123,9,0.3333333333333333
40,8,3,4,8,859,4210.0,64.88451279003334,11,0.30151134457776363
40,8,4,8,16,155,1534.0,39.16631205513228,7,0.3779644730092272
40,8,5,16,32,35,697.0,26.40075756488817,5,0.4472135954999579
40,8,6,32,64,8,293.0,17.11724276862369,4,0.5
40,8,7,64,128,3,217.0,14.730919862656235,4,0.5
40,8,8,128,256,1,168.0,12.96148139681572,3,0.5773502691896258
40,9,1,1,2,354,354.0,18.81488772222678,4,0.5
40,9,2,2,4,1070,2665.0,51.62363799656123,9,0.3333333333333333
40,9,3,4,8,859,4210.0,64.88451279003334,11,0.30151134457776363
40,9,4,8,16,155,1534.0,39.16631205513228,7,0.3779644730092272
40,9,5,16,32,35,697.0,26.40075756488817,5,0.4472135954999579
40,9,6,32,64,8,293.0,17.11724276862369,4,0.5
40,9,7,64,128,3,217.0,14.730919862656235,4,0.5
40,9,8,128,256,1,168.0,12.96148139681572,3,0.5773502691896258
40,10,1,1,2,354,354.0,18.81488772222678,4,0.5
40,10,2,2,4,1070,2665.0,51.62363799656123,9,0.3333333333333333
40,10,3,4,8,859,4210.0,64.88451279003334,11,0.30151134457776363
40,10,4,8,16,155,1534.0,39.16631205513228,7,0.3779644730092272
40,10,5,16,32,35,697.0,26.40075756488817,5,0.4472135954999579
40,10,6,32,64,8,293.0,17.11724276862369,4,0.5
40,10,7,64,128,3,217.0,14.730919862656235,4,0.5
40,10,8,128,256,1,168.0,12.96148139681572,3,0.5773502691896258
